n.text,n.type
"""<@U08JWD73L> has joined the channel""","""message"""
"""<@U08JWJCJ0> has joined the channel""","""message"""
"""<@U08JWUC0H> has joined the channel""","""message"""
"""<@U08JWHGQP> has joined the channel""","""message"""
"""<@U08JWMJPL> has joined the channel""","""message"""
"""<@U08JX24R1> has joined the channel""","""message"""
"""<@U08JXB5S6> has joined the channel""","""message"""
"""<@U08JXN37S> has joined the channel""","""message"""
"""<@U08JY2VJ9> has joined the channel""","""message"""
"""<@U08JY4Z4G> has joined the channel""","""message"""
"""<@U08JYFV4M> has joined the channel""","""message"""
"""<@U08JYB370> has joined the channel""","""message"""
"""<@U08JYK99B> has joined the channel""","""message"""
"""<@U08JYE4LA> has joined the channel""","""message"""
"""<@U08JYSARL> has joined the channel""","""message"""
"""<@U08JZCE3Y> has joined the channel""","""message"""
"""<@U08JZU2GZ> has joined the channel""","""message"""
"""<@U08JZME22> has joined the channel""","""message"""
"""<@U08K01M7V> has joined the channel""","""message"""
"""<@U08K040JJ> has joined the channel""","""message"""
"""<@U08K0D5HN> has joined the channel""","""message"""
"""<@U08K1F05A> has joined the channel""","""message"""
"""<@U08K1JDTJ> has joined the channel""","""message"""
"""<@U08K215MJ> has joined the channel""","""message"""
"""<@U08K21G9J> has joined the channel""","""message"""
"""<@U08K2BN6S> has joined the channel""","""message"""
"""<@U08K2P4QZ> has joined the channel""","""message"""
"""<@U08K2H2CQ> has joined the channel""","""message"""
"""<@U08K2N4LT> has joined the channel""","""message"""
"""<@U08K2L5CY> has joined the channel""","""message"""
"""<@U08K35YCA> has joined the channel""","""message"""
"""<@U08K3LQBC> has joined the channel""","""message"""
"""<@U08K42J0Y> has joined the channel""","""message"""
"""<@U08K4HH7T> has joined the channel""","""message"""
"""<@U08K4DXKM> has joined the channel""","""message"""
"""<@U08K4MK9A> has joined the channel""","""message"""
"""<@U08K52H8T> has joined the channel""","""message"""
"""<@U08K51JSY> has joined the channel""","""message"""
"""<@U08K5B8BU> has joined the channel""","""message"""
"""<@U08K5LJ3A> has joined the channel""","""message"""
"""<@U08K64VNX> has joined the channel""","""message"""
"""<@U08K863EC> has joined the channel""","""message"""
"""<@U08K86AJE> has joined the channel""","""message"""
"""<@U08K92DPD> has joined the channel""","""message"""
"""<@U08K9D62J> has joined the channel""","""message"""
"""<@U08K9P6BV> has joined the channel""","""message"""
"""<@U08KA9KMH> has joined the channel""","""message"""
"""<@U08KAUXJ9> has joined the channel""","""message"""
"""<@U08KAREKU> has joined the channel""","""message"""
"""<@U08KB4EER> has joined the channel""","""message"""
"""<@U08KB442F> has joined the channel""","""message"""
"""<@U08KBTRTK> has joined the channel""","""message"""
"""<@U08KBRNTD> has joined the channel""","""message"""
"""<@U08KC3PRT> has joined the channel""","""message"""
"""<@U08KCNNC8> has joined the channel""","""message"""
"""<@U08KCRC20> has joined the channel""","""message"""
"""<@U08KD09BN> has joined the channel""","""message"""
"""<@U08KD1HS4> has joined the channel""","""message"""
"""<@U08KDKP1V> has joined the channel""","""message"""
"""<@U08KDTDRR> has joined the channel""","""message"""
"""<@U08KEADQ9> has joined the channel""","""message"""
"""<@U08KE6J92> has joined the channel""","""message"""
"""<@U08KESV71> has joined the channel""","""message"""
"""<@U08KFHU22> has joined the channel""","""message"""
"""<@U08KG0TAL> has joined the channel""","""message"""
"""<@U08KG8KFU> has joined the channel""","""message"""
"""<@U08KGM8AD> has joined the channel""","""message"""
"""<@U08KH0XHD> has joined the channel""","""message"""
"""<@U08KH689Y> has joined the channel""","""message"""
"""<@U08KHFLPN> has joined the channel""","""message"""
"""<@U08KHL2CU> has joined the channel""","""message"""
"""<@U08KHUG4A> has joined the channel""","""message"""
"""<@U08KK6RNG> has joined the channel""","""message"""
"""<@U08KK9NP2> has joined the channel""","""message"""
"""<@U08KKHVC5> has joined the channel""","""message"""
"""<@U08KL4T0A> has joined the channel""","""message"""
"""<@U08KLNH5E> has joined the channel""","""message"""
"""<@U08KM4HDF> has joined the channel""","""message"""
"""<@U08KM64Q7> has joined the channel""","""message"""
"""<@U08KM8CUS> has joined the channel""","""message"""
"""<@U08KMA8KZ> has joined the channel""","""message"""
"""<@U08KMM8L9> has joined the channel""","""message"""
"""<@U08KMS60L> has joined the channel""","""message"""
"""<@U08KN1ENA> has joined the channel""","""message"""
"""<@U08KN766N> has joined the channel""","""message"""
"""<@U08KN8B7Y> has joined the channel""","""message"""
"""<@U08KNLY2Z> has joined the channel""","""message"""
"""<@U08KNESP6> has joined the channel""","""message"""
"""<@U08KNPYDS> has joined the channel""","""message"""
"""<@U08KP41U7> has joined the channel""","""message"""
"""<@U08KPBTQT> has joined the channel""","""message"""
"""<@U08KPKZEC> has joined the channel""","""message"""
"""<@U08KPPRBN> has joined the channel""","""message"""
"""<@U08KPS0KE> has joined the channel""","""message"""
"""<@U08KPS2Q4> has joined the channel""","""message"""
"""<@UA593FFPE> has joined the channel""","""message"""
"""<@UA4V9KTCH> has joined the channel""","""message"""
"""<@UA6JLUREJ> has joined the channel""","""message"""
"""<@UA5TSQQ05> has joined the channel""","""message"""
"""<@UA5M3DDV1> has joined the channel""","""message"""
"""<@UA4NKBB7U> has joined the channel""","""message"""
"""<@UA42X0Q80> has joined the channel""","""message"""
"""<@UA5QWCLQ7> has joined the channel""","""message"""
"""<@UA5NJA8S2> has joined the channel""","""message"""
"""<@UA46R44G0> has joined the channel""","""message"""
"""<@UA601ADC7> has joined the channel""","""message"""
"""<@UA4RN01H9> has joined the channel""","""message"""
"""<@UA57H6B1T> has joined the channel""","""message"""
"""<@UA58JQL2W> has joined the channel""","""message"""
"""<@UA6AR9UCF> has joined the channel""","""message"""
"""<@UA557MXD2> has joined the channel""","""message"""
"""<@UA6AN6QTY> has joined the channel""","""message"""
"""<@UA52JJD9V> has joined the channel""","""message"""
"""<@UA3B2MXH6> has joined the channel""","""message"""
"""<@UA4UCU0F8> has joined the channel""","""message"""
"""<@UA3DMLWMN> has joined the channel""","""message"""
"""<@UA472JBLJ> has joined the channel""","""message"""
"""<@UA56K7XBQ> has joined the channel""","""message"""
"""<@UA3LTS1T2> has joined the channel""","""message"""
"""<@UA49J6V7D> has joined the channel""","""message"""
"""<@UA3SAL8F3> has joined the channel""","""message"""
"""<@UA3NLU600> has joined the channel""","""message"""
"""<@UA5B6GACW> has joined the channel""","""message"""
"""<@UA4LBTD0D> has joined the channel""","""message"""
"""<@UA5J5M84E> has joined the channel""","""message"""
"""<@UA5JPJ17Y> has joined the channel""","""message"""
"""<@UA2U5N21F> has joined the channel""","""message"""
"""<@UA3K8U01K> has joined the channel""","""message"""
"""<@UA4GUABE3> has joined the channel""","""message"""
"""<@UA38QENJG> has joined the channel""","""message"""
"""<@UA4DC67V4> has joined the channel""","""message"""
"""<@UA4DQ7RQE> has joined the channel""","""message"""
"""<@UA4LPEBKR> has joined the channel""","""message"""
"""<@UA3Q5UVE1> has joined the channel""","""message"""
"""<@UA3DR23GC> has joined the channel""","""message"""
"""<@UA3U7G7DK> has joined the channel""","""message"""
"""<@UA34EB7LY> has joined the channel""","""message"""
"""<@UA4NANNRL> has joined the channel""","""message"""
"""<@UA43M4LLV> has joined the channel""","""message"""
"""<@UA3S2M2SF> has joined the channel""","""message"""
"""<@UA4RWAG6A> has joined the channel""","""message"""
"""<@UA34M0T7C> has joined the channel""","""message"""
"""<@UA2U2Q1DJ> has joined the channel""","""message"""
"""<@UA2SYP326> has joined the channel""","""message"""
"""<@UA3BJNEPR> has joined the channel""","""message"""
"""<@UA2E20S74> has joined the channel""","""message"""
"""<@UA2J2UDHT> has joined the channel""","""message"""
"""<@UA3G4Q171> has joined the channel""","""message"""
"""<@UA2K85PLM> has joined the channel""","""message"""
"""<@UA1THAJTS> has joined the channel""","""message"""
"""<@UA2LF18GJ> has joined the channel""","""message"""
"""<@UA1NSP40M> has joined the channel""","""message"""
"""<@UA0TYTGU8> has joined the channel""","""message"""
"""<@UA1G8A9AP> has joined the channel""","""message"""
"""<@UA1QT0L2Z> has joined the channel""","""message"""
"""<@UA1EVP3N0> has joined the channel""","""message"""
"""<@UA1SE60S1> has joined the channel""","""message"""
"""<@UA1B26L6M> has joined the channel""","""message"""
"""<@UA18X8SQG> has joined the channel""","""message"""
"""<@UA1DQPP4H> has joined the channel""","""message"""
"""<@UA1KL6UBT> has joined the channel""","""message"""
"""<@UA1QARJQ6> has joined the channel""","""message"""
"""<@UA10Q42F4> has joined the channel""","""message"""
"""<@UA1242NHH> has joined the channel""","""message"""
"""<@UA1A4DYDB> has joined the channel""","""message"""
"""<@UA1ASD9UJ> has joined the channel""","""message"""
"""<@UA0Q7AG9F> has joined the channel""","""message"""
"""<@UA0R8D6E5> has joined the channel""","""message"""
"""<@UA1G0TC0M> has joined the channel""","""message"""
"""<@UA0V16G3T> has joined the channel""","""message"""
"""<@UA1E1E2SX> has joined the channel""","""message"""
"""<@UA177RB55> has joined the channel""","""message"""
"""<@U9ZV0NS92> has joined the channel""","""message"""
"""<@UA18S490F> has joined the channel""","""message"""
"""<@U9ZUZM9CZ> has joined the channel""","""message"""
"""<@UA1LSSKSS> has joined the channel""","""message"""
"""<@U9ZRC4T1B> has joined the channel""","""message"""
"""<@UA0SQA3HC> has joined the channel""","""message"""
"""<@UA02R05EW> has joined the channel""","""message"""
"""<@UA0TAVD8E> has joined the channel""","""message"""
"""<@U9ZDQGSNL> has joined the channel""","""message"""
"""<@U9ZB9PV3L> has joined the channel""","""message"""
"""<@UA0DN3FB9> has joined the channel""","""message"""
"""<@U9Z6GJ96E> has joined the channel""","""message"""
"""<@U9Z81CLSE> has joined the channel""","""message"""
"""<@U9Z63K719> has joined the channel""","""message"""
"""<@U9Z9LHE4A> has joined the channel""","""message"""
"""<@U9ZEJGZHB> has joined the channel""","""message"""
"""<@U9ZHDTXL6> has joined the channel""","""message"""
"""<@U9Y5GAHUY> has joined the channel""","""message"""
"""<@U9YTC0SH0> has joined the channel""","""message"""
"""<@U9YDN0B4Y> has joined the channel""","""message"""
"""<@U9Z33UXNK> has joined the channel""","""message"""
"""<@U9Y09HW91> has joined the channel""","""message"""
"""<@U9Z5GR9EK> has joined the channel""","""message"""
"""<@U9Y2ZGYMA> has joined the channel""","""message"""
"""<@U9XHQ17ND> has joined the channel""","""message"""
"""<@U9Y4FU3M2> has joined the channel""","""message"""
"""<@U9Y74CF5H> has joined the channel""","""message"""
"""<@U9Y9QV1RA> has joined the channel""","""message"""
"""<@U9ZBNSPNJ> has joined the channel""","""message"""
"""<@U9YEZK3BM> has joined the channel""","""message"""
"""<@U9XTV2U1E> has joined the channel""","""message"""
"""<@U9WK3NKJ4> has joined the channel""","""message"""
"""<@U9XFG5EHK> has joined the channel""","""message"""
"""<@U9XASGBJ7> has joined the channel""","""message"""
"""<@U9XJF2C11> has joined the channel""","""message"""
"""<@U9XRF0BPE> has joined the channel""","""message"""
"""<@U9Z2N7EBZ> has joined the channel""","""message"""
"""<@U9WJ3QEQ2> has joined the channel""","""message"""
"""<@U9WNJTTMK> has joined the channel""","""message"""
"""<@U9WH8ML1J> has joined the channel""","""message"""
"""<@U9W2148L9> has joined the channel""","""message"""
"""<@U9WG8Q1K5> has joined the channel""","""message"""
"""<@U9WKLQDJN> has joined the channel""","""message"""
"""<@U9XHW1S6S> has joined the channel""","""message"""
"""<@U9XQ1UR63> has joined the channel""","""message"""
"""<@U9WMT2J8K> has joined the channel""","""message"""
"""<@U9WQJAA9G> has joined the channel""","""message"""
"""<@U9X1QFKJ9> has joined the channel""","""message"""
"""<@U9WS1EF0T> has joined the channel""","""message"""
"""<@U9XQWEKU6> has joined the channel""","""message"""
"""<@U9Y2JMN5D> has joined the channel""","""message"""
"""<@U9X7K0L21> has joined the channel""","""message"""
"""<@U9XUD5JPQ> has joined the channel""","""message"""
"""<@U9X1A8ZEX> has joined the channel""","""message"""
"""<@U9X3HSLQ2> has joined the channel""","""message"""
"""<@U9X543AF4> has joined the channel""","""message"""
"""<@U9WJVLVR7> has joined the channel""","""message"""
"""<@U9YAEBE3Z> has joined the channel""","""message"""
"""<@U9YAK8ANB> has joined the channel""","""message"""
"""<@U9X89GUFN> has joined the channel""","""message"""
"""<@U9VTMHJ7N> has joined the channel""","""message"""
"""<@U9VTRTT36> has joined the channel""","""message"""
"""<@U9W5PJSSH> has joined the channel""","""message"""
"""<@U9W2MDF9A> has joined the channel""","""message"""
"""<@U9XA1M555> has joined the channel""","""message"""
"""<@U9XBK6E0P> has joined the channel""","""message"""
"""<@U9VPFU4SU> has joined the channel""","""message"""
"""<@U9WF346P6> has joined the channel""","""message"""
"""<@U9WFR276Y> has joined the channel""","""message"""
"""<@U9VMLRV8A> has joined the channel""","""message"""
"""<@U9WR465K9> has joined the channel""","""message"""
"""<@U9WA9L4BG> has joined the channel""","""message"""
"""<@U9VHPG1K4> has joined the channel""","""message"""
"""<@U9VMGH1RB> has joined the channel""","""message"""
"""<@U9USS2P6U> has joined the channel""","""message"""
"""<@U9V2Z0FCH> has joined the channel""","""message"""
"""<@U9VHYPNN8> has joined the channel""","""message"""
"""<@U9VTATU7R> has joined the channel""","""message"""
"""<@U9UABC3SL> has joined the channel""","""message"""
"""<@U9W3WPFB9> has joined the channel""","""message"""
"""<@U9VURGYKY> has joined the channel""","""message"""
"""<@U9V3YGFE0> has joined the channel""","""message"""
"""<@U9WCK6D0F> has joined the channel""","""message"""
"""<@U9VCL9Z0C> has joined the channel""","""message"""
"""<@U9VJ11WKX> has joined the channel""","""message"""
"""<@U9W9G9PHU> has joined the channel""","""message"""
"""<@U9U79H7SQ> has joined the channel""","""message"""
"""<@U9U962WCA> has joined the channel""","""message"""
